Case ID,Policy Number,Client Number,Snapshot Date,Outstanding Amount,Cancellation Status,Cancelling Department,Cancelling Agent,Agent Working,Refund Type,Root Cause,Customer Contacted,Outcome
DH002816,PET002816,CL000168,2026-06-30,5.06,Cancelled,Claims,CLM005,DH002,Cancellation Before Premium Due,Agent Forgot,No,Actioned
DH002817,PET002817,CL000089,2026-06-30,30.19,Void,Retentions,RET025,DH001,Death of Pet,Waiting for Information,No,Actioned
DH002818,PET002818,CL000157,2026-06-30,62.87,Cancelled,Customer Service,CS006,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,No Action
DH002819,PET002819,CL000049,2026-06-30,87.13,Cancelled,Retentions,RET004,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002820,PET002820,CL000026,2026-06-30,4.4,Void,Retentions,RET028,DH002,Death of Pet,Agent Forgot,Yes,Actioned
DH002821,PET002821,CL000188,2026-06-30,1.12,Cancelled,Claims,CLM003,DH001,Death of Pet,Agent Forgot,No,Actioned
DH002822,PET002822,CL000120,2026-06-30,97.89,Void,Retentions,RET027,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002823,PET002823,CL000135,2026-06-30,82.7,Cancelled,Retentions,RET028,DH002,Cancellation Before Premium Due,Waiting for Information,No,Actioned
DH002824,PET002824,CL000036,2026-06-30,124.01,Void,Customer Service,CS011,DH002,Death of Pet,Waiting for Information,Yes,Actioned
DH002825,PET002825,CL000156,2026-06-30,60.3,Cancelled,Retentions,RET001,DH002,Death of Pet,Waiting for Information,No,Actioned
DH002826,PET002826,CL000149,2026-06-30,83.67,Cancelled,Claims,CLM002,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002827,PET002827,CL000010,2026-06-30,125.81,Cancelled,Customer Service,CS001,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002828,PET002828,CL000141,2026-06-30,27.83,Cancelled,Retentions,RET025,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002829,PET002829,CL000171,2026-06-30,0.7,Cancelled,Customer Service,CS007,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002830,PET002830,CL000006,2026-06-30,25.81,Cancelled,Retentions,RET004,DH001,Death of Pet,Agent Forgot,No,Actioned
DH002831,PET002831,CL000185,2026-06-30,49.03,Void,Customer Service,CS020,DH002,Death of Pet,Agent Forgot,Yes,Actioned
DH002832,PET002832,CL000097,2026-06-30,53.85,Cancelled,Claims,CLM009,DH002,Cancellation Before Premium Due,Refund Mailbox Delay,No,Actioned
DH002833,PET002833,CL000122,2026-06-30,95.89,Cancelled,Retentions,RET016,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH002834,PET002834,CL000137,2026-06-30,144.65,Cancelled,Retentions,RET009,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002835,PET002835,CL000129,2026-06-30,30.4,Cancelled,Customer Service,CS015,DH001,Death of Pet,Waiting for Information,Yes,No Action
DH002836,PET002836,CL000149,2026-06-30,88.95,Cancelled,Retentions,RET021,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002837,PET002837,CL000146,2026-06-30,9.85,Void,Retentions,RET013,DH001,Death of Pet,Waiting for Information,No,Actioned
DH002838,PET002838,CL000150,2026-06-30,13.26,Void,Retentions,RET014,DH001,Death of Pet,Waiting for Information,Yes,No Action
DH002839,PET002839,CL000190,2026-06-30,35.4,Cancelled,Retentions,RET018,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002840,PET002840,CL000087,2026-06-30,83.69,Cancelled,Claims,CLM008,DH002,Death of Pet,Payment Date Misunderstood,No,No Action
DH002841,PET002841,CL000151,2026-06-30,132.96,Cancelled,Customer Service,CS004,DH001,Cancellation Before Premium Due,Agent Forgot,Yes,No Action
DH002842,PET002842,CL000071,2026-06-30,7.68,Cancelled,Retentions,RET004,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002843,PET002843,CL000004,2026-06-30,63.98,Cancelled,Retentions,RET023,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,Yes,Actioned
DH002844,PET002844,CL000070,2026-06-30,4.62,Cancelled,Retentions,RET016,DH001,Cancellation Before Premium Due,Agent Forgot,Yes,Actioned
DH002845,PET002845,CL000005,2026-06-30,200.42,Cancelled,Retentions,RET011,DH002,Cancellation Before Premium Due,Agent Forgot,No,Actioned
DH002846,PET002846,CL000194,2026-06-30,2.82,Cancelled,Retentions,RET017,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,No Action
DH002847,PET002847,CL000194,2026-06-30,41.03,Cancelled,Customer Service,CS004,DH002,Death of Pet,Agent Forgot,No,Actioned
DH002848,PET002848,CL000067,2026-06-30,32.95,Void,Claims,CLM002,DH001,Cancellation from Renewal (Void),Agent Forgot,Yes,Actioned
DH002849,PET002849,CL000197,2026-06-30,149.02,Void,Claims,CLM007,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002850,PET002850,CL000122,2026-06-30,2.83,Cancelled,Retentions,RET024,DH001,Death of Pet,Agent Forgot,Yes,No Action
DH002851,PET002851,CL000177,2026-06-30,25.2,Cancelled,Customer Service,CS007,DH001,Death of Pet,Payment Date Misunderstood,Yes,Actioned
DH002852,PET002852,CL000007,2026-06-30,51.4,Cancelled,Customer Service,CS021,DH001,Death of Pet,Waiting for Information,Yes,No Action
DH002853,PET002853,CL000080,2026-06-30,35.87,Void,Customer Service,CS008,DH002,Cancellation from Renewal (Void),Agent Forgot,No,Actioned
DH002854,PET002854,CL000109,2026-06-30,8.41,Cancelled,Customer Service,CS020,DH002,Death of Pet,Waiting for Information,Yes,Actioned
DH002855,PET002855,CL000085,2026-06-30,27.55,Cancelled,Claims,CLM009,DH001,Death of Pet,Agent Forgot,Yes,Actioned
DH002856,PET002856,CL000070,2026-06-30,79.03,Cancelled,Retentions,RET002,DH001,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH002857,PET002857,CL000059,2026-06-30,75.56,Cancelled,Complaints,CMP003,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002858,PET002858,CL000128,2026-06-30,75.43,Void,Claims,CLM008,DH001,Death of Pet,Waiting for Information,No,Actioned
DH002859,PET002859,CL000072,2026-06-30,73.67,Cancelled,Customer Service,CS009,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002860,PET002860,CL000013,2026-06-30,25.47,Void,Retentions,RET010,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002861,PET002861,CL000128,2026-06-30,19.12,Cancelled,Complaints,CMP003,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH002862,PET002862,CL000006,2026-06-30,62.72,Cancelled,Retentions,RET012,DH001,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH002863,PET002863,CL000158,2026-06-30,90.71,Cancelled,Retentions,RET001,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,No Action
DH002864,PET002864,CL000027,2026-06-30,64.84,Void,Retentions,RET005,DH002,Death of Pet,Agent Forgot,No,Actioned
DH002865,PET002865,CL000077,2026-06-30,35.39,Cancelled,Complaints,CMP002,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH002866,PET002866,CL000024,2026-06-30,74.97,Void,Customer Service,CS024,DH002,Death of Pet,Agent Forgot,No,Actioned
DH002867,PET002867,CL000160,2026-06-30,28.26,Void,Customer Service,CS007,DH001,Death of Pet,Agent Forgot,No,Actioned
DH002868,PET002868,CL000113,2026-06-30,76.46,Void,Customer Service,CS001,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002869,PET002869,CL000100,2026-06-30,4.38,Void,Customer Service,CS025,DH002,Cancellation from Renewal (Void),Payment Date Misunderstood,No,Actioned
DH002870,PET002870,CL000094,2026-06-30,2.05,Cancelled,Complaints,CMP001,DH002,Death of Pet,Waiting for Information,Yes,Actioned
DH002871,PET002871,CL000042,2026-06-30,7.86,Void,Customer Service,CS006,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
