Case ID,Policy Number,Client Number,Snapshot Date,Outstanding Amount,Cancellation Status,Cancelling Department,Cancelling Agent,Agent Working,Refund Type,Root Cause,Customer Contacted,Outcome
DH002484,PET002484,CL000109,2026-04-30,69.78,Cancelled,Customer Service,CS020,DH002,Death of Pet,Agent Forgot,Yes,Actioned
DH002485,PET002485,CL000136,2026-04-30,29.86,Cancelled,Retentions,RET022,DH001,Cancellation Before Premium Due,Agent Forgot,No,Actioned
DH002486,PET002486,CL000131,2026-04-30,3.09,Cancelled,Customer Service,CS007,DH002,Death of Pet,Agent Forgot,No,Actioned
DH002487,PET002487,CL000068,2026-04-30,32.6,Cancelled,Customer Service,CS006,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002488,PET002488,CL000025,2026-04-30,118.11,Void,Claims,CLM009,DH002,Cancellation from Renewal (Void),Waiting for Information,No,Actioned
DH002489,PET002489,CL000174,2026-04-30,30.47,Void,Complaints,CMP003,DH001,Cancellation from Renewal (Void),Payment Date Misunderstood,No,Actioned
DH002490,PET002490,CL000031,2026-04-30,18.39,Cancelled,Customer Service,CS023,DH001,Cancellation Before Premium Due,Agent Forgot,No,Actioned
DH002491,PET002491,CL000195,2026-04-30,1.98,Cancelled,Retentions,RET005,DH002,Cancellation Before Premium Due,Refund Mailbox Delay,No,Actioned
DH002492,PET002492,CL000086,2026-04-30,64.83,Void,Claims,CLM009,DH002,Cancellation from Renewal (Void),Agent Forgot,Yes,Actioned
DH002493,PET002493,CL000017,2026-04-30,90.22,Cancelled,Customer Service,CS018,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002494,PET002494,CL000027,2026-04-30,31.91,Cancelled,Claims,CLM003,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002495,PET002495,CL000070,2026-04-30,15.77,Cancelled,Retentions,RET015,DH002,Cancellation Before Premium Due,Agent Forgot,No,Actioned
DH002496,PET002496,CL000139,2026-04-30,47.63,Void,Customer Service,CS015,DH002,Cancellation from Renewal (Void),Payment Date Misunderstood,Yes,No Action
DH002497,PET002497,CL000035,2026-04-30,79.07,Cancelled,Retentions,RET029,DH001,Cancellation Before Premium Due,Refund Mailbox Delay,No,No Action
DH002498,PET002498,CL000086,2026-04-30,53.21,Cancelled,Retentions,RET013,DH001,Death of Pet,Payment Date Misunderstood,No,No Action
DH002499,PET002499,CL000074,2026-04-30,73.93,Void,Customer Service,CS014,DH001,Cancellation from Renewal (Void),Payment Date Misunderstood,No,Actioned
DH002500,PET002500,CL000103,2026-04-30,1.76,Cancelled,Claims,CLM001,DH002,Death of Pet,Agent Forgot,No,Actioned
DH002501,PET002501,CL000060,2026-04-30,0.83,Cancelled,Customer Service,CS010,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002502,PET002502,CL000167,2026-04-30,95.42,Void,Customer Service,CS010,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002503,PET002503,CL000027,2026-04-30,1.23,Void,Customer Service,CS006,DH002,Death of Pet,Refund Mailbox Delay,No,Actioned
DH002504,PET002504,CL000077,2026-04-30,44.47,Cancelled,Retentions,RET014,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH002505,PET002505,CL000161,2026-04-30,84.04,Cancelled,Complaints,CMP005,DH002,Death of Pet,Refund Mailbox Delay,No,Actioned
DH002506,PET002506,CL000100,2026-04-30,38.59,Cancelled,Customer Service,CS006,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002507,PET002507,CL000173,2026-04-30,34.68,Cancelled,Claims,CLM002,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002508,PET002508,CL000134,2026-04-30,21.73,Void,Complaints,CMP004,DH002,Death of Pet,Agent Forgot,No,Actioned
DH002509,PET002509,CL000037,2026-04-30,39.55,Void,Customer Service,CS005,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002510,PET002510,CL000021,2026-04-30,101.46,Void,Claims,CLM005,DH002,Cancellation from Renewal (Void),Agent Forgot,No,Actioned
DH002511,PET002511,CL000095,2026-04-30,23.69,Cancelled,Customer Service,CS015,DH002,Cancellation Before Premium Due,Waiting for Information,Yes,Actioned
DH002512,PET002512,CL000087,2026-04-30,38.23,Cancelled,Retentions,RET015,DH001,Cancellation Before Premium Due,Agent Forgot,Yes,Actioned
DH002513,PET002513,CL000115,2026-04-30,104.54,Cancelled,Claims,CLM001,DH001,Death of Pet,Refund Mailbox Delay,No,Actioned
DH002514,PET002514,CL000180,2026-04-30,99.06,Cancelled,Claims,CLM008,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002515,PET002515,CL000018,2026-04-30,33.36,Cancelled,Claims,CLM007,DH002,Death of Pet,Waiting for Information,No,Actioned
DH002516,PET002516,CL000003,2026-04-30,48.61,Cancelled,Retentions,RET022,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002517,PET002517,CL000177,2026-04-30,31.78,Void,Claims,CLM008,DH001,Death of Pet,Waiting for Information,Yes,Actioned
DH002518,PET002518,CL000081,2026-04-30,33.72,Cancelled,Complaints,CMP004,DH002,Death of Pet,Agent Forgot,No,Actioned
DH002519,PET002519,CL000022,2026-04-30,7.32,Void,Customer Service,CS001,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002520,PET002520,CL000140,2026-04-30,24.24,Cancelled,Claims,CLM009,DH001,Death of Pet,Refund Mailbox Delay,No,Actioned
DH002521,PET002521,CL000118,2026-04-30,42.33,Cancelled,Retentions,RET021,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002522,PET002522,CL000094,2026-04-30,83.01,Void,Customer Service,CS010,DH002,Cancellation from Renewal (Void),Payment Date Misunderstood,No,Actioned
DH002523,PET002523,CL000095,2026-04-30,3.75,Void,Retentions,RET021,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002524,PET002524,CL000074,2026-04-30,77.96,Cancelled,Complaints,CMP003,DH001,Cancellation Before Premium Due,Agent Forgot,Yes,No Action
DH002525,PET002525,CL000016,2026-04-30,278.85,Cancelled,Customer Service,CS017,DH001,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH002526,PET002526,CL000018,2026-04-30,85.49,Cancelled,Retentions,RET010,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002527,PET002527,CL000122,2026-04-30,88.25,Cancelled,Customer Service,CS001,DH001,Death of Pet,Waiting for Information,No,Actioned
DH002528,PET002528,CL000045,2026-04-30,54.59,Cancelled,Claims,CLM005,DH001,Cancellation Before Premium Due,Payment Date Misunderstood,No,No Action
DH002529,PET002529,CL000060,2026-04-30,43.42,Cancelled,Customer Service,CS003,DH001,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH002530,PET002530,CL000184,2026-04-30,58.25,Void,Customer Service,CS023,DH001,Death of Pet,Agent Forgot,Yes,Actioned
DH002531,PET002531,CL000168,2026-04-30,16.16,Void,Customer Service,CS020,DH001,Cancellation from Renewal (Void),Waiting for Information,Yes,Actioned
DH002532,PET002532,CL000187,2026-04-30,152.4,Cancelled,Retentions,RET007,DH002,Cancellation Before Premium Due,Waiting for Information,No,Actioned
DH002533,PET002533,CL000048,2026-04-30,21.62,Cancelled,Retentions,RET025,DH001,Cancellation Before Premium Due,Waiting for Information,No,Actioned
DH002534,PET002534,CL000058,2026-04-30,3.25,Cancelled,Customer Service,CS006,DH001,Cancellation Before Premium Due,Agent Forgot,No,Actioned
DH002535,PET002535,CL000174,2026-04-30,42.38,Cancelled,Customer Service,CS022,DH001,Death of Pet,Payment Date Misunderstood,No,No Action
DH002536,PET002536,CL000187,2026-04-30,60.35,Void,Customer Service,CS021,DH002,Death of Pet,Refund Mailbox Delay,No,Actioned
DH002537,PET002537,CL000018,2026-04-30,117.02,Cancelled,Retentions,RET018,DH001,Cancellation Before Premium Due,Waiting for Information,No,Actioned
DH002538,PET002538,CL000010,2026-04-30,44.67,Void,Customer Service,CS001,DH001,Death of Pet,Agent Forgot,Yes,No Action
DH002539,PET002539,CL000020,2026-04-30,30.77,Void,Retentions,RET027,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002540,PET002540,CL000039,2026-04-30,43.02,Void,Retentions,RET013,DH001,Cancellation from Renewal (Void),Agent Forgot,No,Actioned
DH002541,PET002541,CL000020,2026-04-30,9.74,Cancelled,Complaints,CMP001,DH002,Cancellation Before Premium Due,Agent Forgot,Yes,No Action
DH002542,PET002542,CL000008,2026-04-30,251.94,Cancelled,Retentions,RET025,DH001,Death of Pet,Payment Date Misunderstood,Yes,Actioned
DH002543,PET002543,CL000072,2026-04-30,33.89,Void,Retentions,RET022,DH001,Cancellation from Renewal (Void),Payment Date Misunderstood,No,Actioned
DH002544,PET002544,CL000119,2026-04-30,5.18,Cancelled,Retentions,RET027,DH001,Cancellation Before Premium Due,Agent Forgot,No,Actioned
DH002545,PET002545,CL000168,2026-04-30,4.5,Cancelled,Retentions,RET001,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002546,PET002546,CL000178,2026-04-30,17.72,Cancelled,Retentions,RET015,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH002547,PET002547,CL000135,2026-04-30,66.26,Cancelled,Customer Service,CS018,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH002548,PET002548,CL000159,2026-04-30,94.71,Cancelled,Customer Service,CS007,DH002,Death of Pet,Agent Forgot,Yes,Actioned
DH002549,PET002549,CL000053,2026-04-30,29.57,Cancelled,Customer Service,CS005,DH001,Death of Pet,Agent Forgot,Yes,Actioned
DH002550,PET002550,CL000133,2026-04-30,26.85,Void,Customer Service,CS024,DH002,Cancellation from Renewal (Void),Payment Date Misunderstood,No,Actioned
DH002551,PET002551,CL000023,2026-04-30,4.3,Cancelled,Claims,CLM010,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002552,PET002552,CL000027,2026-04-30,7.87,Cancelled,Customer Service,CS018,DH001,Cancellation Before Premium Due,Agent Forgot,No,No Action
DH002553,PET002553,CL000019,2026-04-30,25.25,Cancelled,Retentions,RET007,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002554,PET002554,CL000086,2026-04-30,38.37,Cancelled,Claims,CLM003,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002555,PET002555,CL000200,2026-04-30,298.33,Void,Retentions,RET001,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH002556,PET002556,CL000087,2026-04-30,67.72,Void,Retentions,RET001,DH001,Death of Pet,Agent Forgot,Yes,Actioned
DH002557,PET002557,CL000039,2026-04-30,293.74,Cancelled,Claims,CLM003,DH001,Cancellation Before Premium Due,Agent Forgot,No,No Action
