Case ID,Policy Number,Client Number,Snapshot Date,Outstanding Amount,Cancellation Status,Cancelling Department,Cancelling Agent,Agent Working,Refund Type,Root Cause,Customer Contacted,Outcome
DH000438,PET000438,CL000135,2025-03-31,18.37,Cancelled,Complaints,CMP005,DH001,Death of Pet,Refund Mailbox Delay,No,Actioned
DH000439,PET000439,CL000156,2025-03-31,62.99,Cancelled,Customer Service,CS005,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH000440,PET000440,CL000182,2025-03-31,17.75,Cancelled,Claims,CLM004,DH002,Death of Pet,Payment Date Misunderstood,No,Actioned
DH000441,PET000441,CL000052,2025-03-31,62.73,Cancelled,Customer Service,CS025,DH001,Death of Pet,Payment Date Misunderstood,No,No Action
DH000442,PET000442,CL000045,2025-03-31,43.35,Cancelled,Customer Service,CS016,DH001,Cancellation Before Premium Due,Payment Date Misunderstood,No,No Action
DH000443,PET000443,CL000138,2025-03-31,73.13,Cancelled,Claims,CLM001,DH002,Cancellation Before Premium Due,Agent Forgot,No,Actioned
DH000444,PET000444,CL000148,2025-03-31,89.98,Void,Retentions,RET005,DH002,Cancellation from Renewal (Void),Payment Date Misunderstood,No,Actioned
DH000445,PET000445,CL000043,2025-03-31,25.59,Cancelled,Claims,CLM005,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,Yes,No Action
DH000446,PET000446,CL000096,2025-03-31,48.03,Cancelled,Retentions,RET026,DH001,Cancellation Before Premium Due,Refund Mailbox Delay,No,Actioned
DH000447,PET000447,CL000124,2025-03-31,130.82,Void,Claims,CLM005,DH002,Death of Pet,Waiting for Information,No,Actioned
DH000448,PET000448,CL000034,2025-03-31,11.47,Cancelled,Retentions,RET010,DH001,Cancellation Before Premium Due,Agent Forgot,Yes,Actioned
DH000449,PET000449,CL000012,2025-03-31,7.78,Cancelled,Retentions,RET025,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH000450,PET000450,CL000137,2025-03-31,27.65,Cancelled,Retentions,RET001,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH000451,PET000451,CL000073,2025-03-31,16.86,Void,Customer Service,CS002,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH000452,PET000452,CL000101,2025-03-31,33.85,Void,Claims,CLM008,DH002,Death of Pet,Agent Forgot,No,Actioned
DH000453,PET000453,CL000194,2025-03-31,78.39,Cancelled,Customer Service,CS004,DH002,Death of Pet,Agent Forgot,No,Actioned
DH000454,PET000454,CL000037,2025-03-31,80.85,Cancelled,Retentions,RET023,DH002,Cancellation Before Premium Due,Waiting for Information,No,Actioned
DH000455,PET000455,CL000122,2025-03-31,5.05,Cancelled,Retentions,RET012,DH001,Death of Pet,Agent Forgot,Yes,Actioned
DH000456,PET000456,CL000019,2025-03-31,76.64,Void,Customer Service,CS018,DH001,Cancellation from Renewal (Void),Payment Date Misunderstood,No,No Action
DH000457,PET000457,CL000152,2025-03-31,49.21,Cancelled,Retentions,RET023,DH001,Death of Pet,Agent Forgot,No,Actioned
DH000458,PET000458,CL000030,2025-03-31,28.52,Void,Claims,CLM003,DH002,Cancellation from Renewal (Void),Payment Date Misunderstood,No,No Action
DH000459,PET000459,CL000198,2025-03-31,66.38,Void,Retentions,RET007,DH001,Cancellation from Renewal (Void),Refund Mailbox Delay,No,Actioned
DH000460,PET000460,CL000038,2025-03-31,72.65,Void,Customer Service,CS007,DH002,Death of Pet,Agent Forgot,No,Actioned
DH000461,PET000461,CL000184,2025-03-31,168.86,Void,Complaints,CMP004,DH001,Cancellation from Renewal (Void),Payment Date Misunderstood,No,No Action
DH000462,PET000462,CL000001,2025-03-31,91.04,Cancelled,Claims,CLM004,DH002,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
DH000463,PET000463,CL000098,2025-03-31,18.46,Void,Customer Service,CS012,DH002,Death of Pet,Agent Forgot,Yes,Actioned
DH000464,PET000464,CL000005,2025-03-31,8.91,Void,Complaints,CMP002,DH001,Death of Pet,Waiting for Information,No,Actioned
DH000465,PET000465,CL000109,2025-03-31,72.73,Cancelled,Retentions,RET008,DH001,Death of Pet,Payment Date Misunderstood,No,Actioned
DH000466,PET000466,CL000069,2025-03-31,31.85,Cancelled,Customer Service,CS023,DH002,Death of Pet,Agent Forgot,Yes,Actioned
DH000467,PET000467,CL000193,2025-03-31,73.25,Cancelled,Retentions,RET016,DH001,Cancellation Before Premium Due,Payment Date Misunderstood,No,Actioned
